locus	description	name
PALES_53051	nicotinate phosphoribosyltransferase	pncB1
PALES_53061	NAD synthetase	nadE
PALES_53071	putative phospholipase	PALES_53071
PALES_53081	azurin precursor	azu
PALES_53091	putative lysine decarboxylase	PALES_53091
PALES_53101	putative metalloendopeptidase-related membrane protein	PALES_53101
PALES_53111	putative mechanosensitive ion channel family protein	PALES_53111
PALES_53121	putative putative cysteine protease	PALES_53121
PALES_53131	hypothetical protein	PALES_53131
PALES_53141	hypothetical protein	PALES_53141
PALES_53151	hypothetical protein	PALES_53151
PALES_53161	biosynthetic alanine racemase	alr
PALES_53171	replicative DNA helicase	dnaB
PALES_53181	50S ribosomal protein L9	rplI
PALES_53191	hypothetical protein	PALES_53191
PALES_53201	30S ribosomal protein S18	rpsR
PALES_53211	30S ribosomal protein S6	rpsF
PALES_53221	putative rRNA methylase	PALES_53221
PALES_53231	exoribonuclease RNase R	rnr
PALES_53241	adenylosuccinate synthetase	purA
PALES_53251	ATP phosphoribosyltransferase regulatory subunit	hisZ
PALES_53261	putative transmembrane protein	PALES_53261
PALES_53271	protease subunit HflC	hflC
PALES_53281	protease subunit HflK	hflK
PALES_53291	putative GTP-binding protein	PALES_53291
PALES_53301	RNA-binding protein Hfq	hfq
PALES_53311	tRNA delta(2)-isopentenylpyrophosphate transferase	miaA
PALES_53321	DNA mismatch repair protein	mutL
PALES_53331	N-acetylmuramoyl-L-alanine amidase	amiB
PALES_53341	putative ATPase	PALES_53341
PALES_53351	putative carbohydrate kinase	PALES_53351
PALES_53361	putative iron-sulfur cluster-binding protein	PALES_53361
PALES_53371	oligoribonuclease	orn
PALES_53381	ribosome-associated GTPase	PALES_53381
PALES_53391	flagellar motor protein MotB	motB
PALES_53401	flagellar motor protein MotA	motA
PALES_53411	hypothetical protein	PALES_53411
PALES_53421	thiosulfate:cyanide sulfurtransferase	rhdA
PALES_53431	phosphatidylserine decarboxylase	psd
PALES_53441	hypothetical protein	PALES_53441
PALES_53451	FimX	fimX
PALES_53461	putative phosphoserine phosphatase	PALES_53461
PALES_53471	hypothetical protein	PALES_53471
PALES_53481	putative membrane-bound metal-dependent hydrolase	PALES_53481
PALES_53491	hypothetical protein	PALES_53491
PALES_53501	DNA topoisomerase IV subunit A	parC
PALES_53511	putative aspartyl protease	PALES_53511
PALES_53521	hypothetical protein	PALES_53521
PALES_53531	DNA topoisomerase IV subunit B	parE
PALES_53541	putative esterase	PALES_53541
PALES_53551	putative phosphohydrolases	PALES_53551
PALES_53561	hypothetical protein	PALES_53561
PALES_53571	adenosine diphosphate sugar pyrophosphatase	aspP
PALES_53581	putative lipoprotein	PALES_53581
PALES_53591	thiamine biosynthesis protein ThiC	thiC
PALES_53601	hypothetical protein	PALES_53601
PALES_53611	hypothetical protein	PALES_53611
PALES_53621	putative outer membrane protein precursor	PALES_53621
PALES_53631	NAD(P)H quinone oxidoreductase	PALES_53631
PALES_53641	Arginine:Pyruvate Transaminas, AruH	aruH
PALES_53651	hypothetical protein	aruI
PALES_53661	putative acyl-CoA synthetase	PALES_53661
PALES_53671	putative acyl-CoA dehydrogenase	PALES_53671
PALES_53681	putative enoyl-CoA hydratase/isomerase	PALES_53681
PALES_53691	putative amino acid permease	PALES_53691
PALES_53701	putative two-component sensor	PALES_53701
PALES_53711	putative two-component response regulator	PALES_53711
PALES_53721	putative transcriptional regulator	PALES_53721
PALES_53731	putative extracellular solute-binding protein	PALES_53731
PALES_53741	putative oxidoreductase	PALES_53741
PALES_53751	putative transcriptional regulator	PALES_53751
PALES_53761	3-deoxy-D-manno-octulosonic-acid transferase	waaA
PALES_53771	putative transcriptional regulator	PALES_53771
PALES_53781	SMR multidrug efflux transporter	PALES_53781
PALES_53791	putative oxidoreductase	PALES_53791
PALES_53801	putative oxidoreductase	PALES_53801
PALES_53811	hypothetical protein	PALES_53811
PALES_53821	putative acyl-CoA dehydrogenase	PALES_53821
PALES_53831	putative acyl-CoA dehydrogenase	PALES_53831
PALES_53841	asparagine synthetase (glutamine-hydrolyzing)	PALES_53841
PALES_53851	bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase	rfaE
PALES_53861	transport protein MsbA	msbA
PALES_53871	putative toluene tolerance protein	PALES_53871
PALES_53881	O-antigen ligase, WaaL	waaL
PALES_53891	putative glycosyl transferase	PALES_53891
PALES_53901	hypothetical protein	PALES_53901
PALES_53911	hypothetical protein	PALES_53911
PALES_53921	hypothetical protein	PALES_53921
PALES_53931	putative glycosyl transferase	PALES_53931
PALES_53941	putative carbamoyl transferase	PALES_53941
PALES_53951	hypothetical protein	PALES_53951
PALES_53961	putative heptose kinase WapQ	PALES_53961
PALES_53971	putative lipopolysaccharide core biosynthesis protein	PALES_53971
PALES_53981	lipopolysaccharide kinase WaaP	waaP
PALES_53991	UDP-glucose:(heptosyl) LPS alpha 1,3-glucosyltransferase WaaG	waaG
PALES_54001	heptosyltransferase I	waaC
PALES_54011	heptosyltransferase II	waaF
PALES_54021	branched-chain amino acid aminotransferase	ilvE
PALES_54031	glutamate-ammonia-ligase adenylyltransferase	glnE
PALES_54041	pyruvate dehydrogenase subunit E1	aceE
PALES_54051	dihydrolipoamide acetyltransferase	aceF
PALES_54061	hypothetical protein	PALES_54061
PALES_54071	putative sensory box protein	PALES_54071
PALES_54081	peptide methionine sulfoxide reductase	msrA
PALES_54091	hypothetical protein	PALES_54091
PALES_54101	putative acyl-CoA dehydrogenase	PALES_54101
PALES_54111	potassium/proton antiporter	PALES_54111
PALES_54121	potassium efflux protein KefA	PALES_54121
PALES_54131	hypothetical protein	PALES_54131
PALES_54141	hypothetical protein	PALES_54141
PALES_54151	O-acetylhomoserine aminocarboxypropyltransferase	metY
PALES_54161	hypothetical protein	PALES_54161
PALES_54171	putative universal stress protein	PALES_54171
PALES_54181	putative ATPase nvolved in chromosome partitioning	PALES_54181
PALES_54191	putative transcriptional regulator	PALES_54191
PALES_54201	putative major facilitator superfamily (MFS) transporter	PALES_54201
PALES_54211	putative short chain dehydrogenase	PALES_54211
PALES_54221	putative transcriptional regulator	PALES_54221
PALES_54231	hypothetical protein	PALES_54231
PALES_54241	uroporphyrinogen decarboxylase	hemE
PALES_54251	glutamate synthase subunit beta	gltD
PALES_54261	glutamate synthase subunit alpha	gltB
PALES_54271	putative Type II secretory pathway protein	PALES_54271
PALES_54281	3-dehydroquinate synthase	aroB
PALES_54291	shikimate kinase	aroK
PALES_54301	Type 4 fimbrial biogenesis outer membrane protein PilQ precursor	pilQ
PALES_54311	type 4 fimbrial biogenesis protein PilP	pilP
PALES_54321	type 4 fimbrial biogenesis protein PilO	pilO
PALES_54331	type 4 fimbrial biogenesis protein PilN	pilN
PALES_54341	type 4 fimbrial biogenesis protein PilM	pilM
PALES_54351	penicillin-binding protein 1A	ponA
PALES_54361	malic enzyme	PALES_54361
PALES_54371	putative protease	PALES_54371
PALES_54381	putative nuclease	PALES_54381
PALES_54391	50S ribosomal protein L31	rpmE
PALES_54401	primosome assembly protein PriA	priA
PALES_54411	arginyl-tRNA synthetase	argS
PALES_54421	putative cell division protein	PALES_54421
PALES_54431	ATP-dependent protease peptidase subunit	hslV
PALES_54441	ATP-dependent protease ATP-binding subunit HslU	hslU
PALES_54451	hypothetical protein	PALES_54451
PALES_54461	poly(3-hydroxyalkanoic acid) synthase 1	phaC1
PALES_54471	poly(3-hydroxyalkanoic acid) depolymerase	phaD
PALES_54481	poly(3-hydroxyalkanoic acid) synthase 2	phaC2
PALES_54491	putative transcriptional regulator	PALES_54491
PALES_54501	polyhydroxyalkanoate synthesis protein PhaF	phaF
PALES_54511	putative poly(hydroxyalcanoate) granule associated protein	PALES_54511
PALES_54521	hypothetical protein	PALES_54521
PALES_54531	ubiquinone/menaquinone biosynthesis methyltransferase	ubiE
PALES_54541	hypothetical protein	PALES_54541
PALES_54551	ubiquinone biosynthetic protein UbiB	ubiB
PALES_54561	phosphoribosyl-AMP cyclohydrolase	hisI
PALES_54571	phosphoribosyl-ATP pyrophosphatase	hisE
PALES_54581	twin arginine translocase protein A	tatA
PALES_54591	sec-independent translocase	tatB
PALES_54601	transport protein TatC	tatC
PALES_54611	16S ribosomal RNA methyltransferase RsmE	PALES_54611
PALES_54621	putative chemotaxis transducer	PALES_54621
PALES_54631	hypothetical protein	PALES_54631
PALES_54641	putative ATP-binding component of ABC transporter	PALES_54641
PALES_54651	putative permease of ABC transporter	PALES_54651
PALES_54661	putative binding protein component of ABC transporter	PALES_54661
PALES_54671	glucosyltransferase MdoH	mdoH
PALES_54681	glucan biosynthesis protein D	mdoD
PALES_54691	D-tyrosyl-tRNA(Tyr) deacylase	PALES_54691
PALES_54701	prolyl aminopeptidase	PALES_54701
PALES_54711	putative pyrophosphatase	PALES_54711
PALES_54721	putative binding protein component of ABC transporter	PALES_54721
PALES_54731	putative translation initiation inhibitor	PALES_54731
PALES_54741	putative oxidoreductase	PALES_54741
PALES_54751	putative transcriptional regulator	PALES_54751
PALES_54761	hypothetical protein	PALES_54761
PALES_54771	hypothetical protein	PALES_54771
PALES_54781	hypothetical protein	PALES_54781
PALES_54791	hypothetical protein	PALES_54791
PALES_54801	hypothetical protein	PALES_54801
PALES_54811	N-formylglutamate amidohydrolase	hutG
PALES_54821	imidazolonepropionase	hutI
PALES_54831	putative histidine/phenylalanine ammonia-lyase	PALES_54831
PALES_54841	putative ATP-binding component of ABC transporter	PALES_54841
PALES_54851	putative permease of ABC transporter	PALES_54851
PALES_54861	putative binding protein component of ABC transporter	PALES_54861
PALES_54871	putative amino acid permease	PALES_54871
PALES_54881	histidine ammonia-lyase	hutH
PALES_54891	putative transporter	PALES_54891
PALES_54901	urocanate hydratase	hutU
PALES_54911	putative ABC-type phosphate/phosphonate transport system, periplasmic component	PALES_54911
PALES_54921	putative fatty acid desaturase	PALES_54921
PALES_54931	putative ABC transporter, periplasmic substrate-binding protein	PALES_54931
PALES_54941	hypothetical protein	PALES_54941
PALES_54951	histidine utilization repressor HutC	hutC
PALES_54961	N-formimino-L-glutamate deiminase	PALES_54961
PALES_54971	outer membrane lipoprotein Blc	blc
PALES_54981	putative lipoprotein	PALES_54981
PALES_54991	hypothetical protein	PALES_54991
PALES_55001	fructose-1,6-bisphosphatase	fbp
PALES_55011	lactoylglutathione lyase	gloA3
PALES_55021	esterase EstA	estA
PALES_55031	hypothetical protein	PALES_55031
PALES_55041	hypothetical protein	PALES_55041
PALES_55051	hypothetical protein	PALES_55051
PALES_55061	putative transcriptional regulator	PALES_55061
PALES_55071	regulatory protein TypA	typA
PALES_55081	thiamine biosynthesis protein ThiI	thiI
PALES_55091	glutamine synthetase	glnA
PALES_55101	hypothetical protein	PALES_55101
PALES_55111	putative small-conductance mechanosensitive channel	PALES_55111
PALES_55121	hypothetical protein	PALES_55121
PALES_55131	hypothetical protein	PALES_55131
PALES_55141	two-component sensor NtrB	ntrB
PALES_55151	two-component response regulator NtrC	ntrC
PALES_55161	hypothetical protein	PALES_55161
PALES_55171	putative rRNA methylase	PALES_55171
PALES_55181	preprotein translocase subunit SecB	secB
PALES_55191	glutaredoxin	grx
PALES_55201	putative rhodanese-like domain protein	PALES_55201
PALES_55211	phosphoglyceromutase	pgm
PALES_55221	hypothetical protein	PALES_55221
PALES_55231	putative membrane-bound metallopeptidase	PALES_55231
PALES_55241	putative carboxyl-terminal protease	PALES_55241
PALES_55251	putative divergent polysaccharide deacetylas	PALES_55251
PALES_55261	hypothetical protein	PALES_55261
PALES_55271	putative ABC-type amino acid transporter	PALES_55271
PALES_55281	putative ABC-type amino acid transport protein, periplasmic component	PALES_55281
PALES_55291	putative ABC-type amino acid transporter	PALES_55291
PALES_55301	imidazole glycerol phosphate synthase subunit HisF	hisF1
PALES_55311	1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	hisA
PALES_55321	hypothetical protein	PALES_55321
PALES_55331	imidazole glycerol phosphate synthase subunit HisH	hisH
PALES_55341	imidazoleglycerol-phosphate dehydratase	hisB
PALES_55351	hypothetical protein	PALES_55351
PALES_55361	putative dehydrogenase	PALES_55361
PALES_55371	Putative outer membrane biogenesis protein	PALES_55371
PALES_55381	A / G specific adenine glycosylase	mutY
PALES_55391	hypothetical protein	PALES_55391
PALES_55401	hypothetical protein	PALES_55401
PALES_55411	putative short-chain dehydrogenase	PALES_55411
PALES_55421	hypothetical protein	PALES_55421
PALES_55431	putative ATP-binding component of ABC transporter	PALES_55431
PALES_55441	amino acid (lysine/arginine/ornithine/histidine/octopine) ABC transporter periplasmic binding protein	PALES_55441
PALES_55451	putative permease of ABC transporter	PALES_55451
PALES_55461	amino acid (lysine/arginine/ornithine/histidine/octopine) ABC transporter membrane protein	PALES_55461
PALES_55471	hypothetical protein	PALES_55471
PALES_55481	putative transcriptional regulator	PALES_55481
PALES_55491	putative outer membrane protein precursor	PALES_55491
PALES_55501	multidrug resistance protein	PALES_55501
PALES_55511	drug efflux transporter	PALES_55511
PALES_55531	dTDP-D-glucose 4,6-dehydratase	rmlB
PALES_55541	dTDP-4-dehydrorhamnose reductase	rmlD
PALES_55551	glucose-1-phosphate thymidylyltransferase	rmlA
PALES_55561	dTDP-4-dehydrorhamnose 3,5-epimerase	rmlC
PALES_55571	putative two-component sensor	PALES_55571
PALES_55581	putative two-component response regulator	PALES_55581
PALES_55591	putative c4-dicarboxylate-binding protein	PALES_55591
PALES_55601	putative dicarboxylate transporter	PALES_55601
PALES_55611	putative C4-dicarboxylate transporter	PALES_55611
PALES_55621	arginine/ornithine antiporter	arcD
PALES_55631	arginine deiminase	arcA
PALES_55641	ornithine carbamoyltransferase	arcB
PALES_55651	carbamate kinase	arcC
PALES_55661	putative beta-ketoacyl synthase	PALES_55661
PALES_55671	hypothetical protein	PALES_55671
PALES_55681	CysQ protein	cysQ
PALES_55691	ADP-ribose diphosphatase NudE	nudE
PALES_55701	putative hydrolase	PALES_55701
PALES_55711	LysM domain/BON superfamily protein	PALES_55711
PALES_55721	putative transcriptional regulator	PALES_55721
PALES_55731	putative formate dehydrogenase accessory protein FdhD	PALES_55731
PALES_55741	putative oxidoreductase	PALES_55741
PALES_55751	hypothetical protein	PALES_55751
PALES_55761	hypothetical protein	PALES_55761
PALES_55771	hypothetical protein	PALES_55771
PALES_55781	chorismate mutase	PALES_55781
PALES_55791	putative thioesterase	PALES_55791
PALES_55801	putative iron-containing alcohol dehydrogenase	PALES_55801
PALES_55811	putative acyl-CoA dehydrogenase	PALES_55811
PALES_55821	putative 3-hydroxyacyl-CoA dehydrogenase	PALES_55821
PALES_55831	putative transcriptional regulator	PALES_55831
PALES_55841	putative nitroreductase	PALES_55841
PALES_55851	hypothetical protein	PALES_55851
PALES_55861	phosphoenolpyruvate carboxykinase	pckA
PALES_55871	Hsp33-like chaperonin	hslO
PALES_55881	hypothetical protein	PALES_55881
PALES_55891	putative heat shock protein	PALES_55891
PALES_55901	hypothetical protein	PALES_55901
PALES_55911	ribosomal protein S6 modification protein	rimK
PALES_55921	LD-carboxypeptidase	PALES_55921
PALES_55931	AmgS	amgS
PALES_55941	AmgR	amgR
PALES_55951	putative transcriptional accessory protein	PALES_55951
PALES_55961	hypothetical protein	PALES_55961
PALES_55971	glutamate--cysteine ligase	gshA
PALES_55981	N-acetylglutamate synthase	argA
PALES_55991	multiple drug resistance protein MarC	PALES_55991
PALES_56001	acetylornithine deacetylase	argE
PALES_56011	putative phosphate transporter	PALES_56011
PALES_56021	putative phosphate transport regulator	PALES_56021
PALES_56031	putative adenylate cyclase	PALES_56031
PALES_56041	putative secretion pathway ATPase	PALES_56041
PALES_56051	hypothetical protein	PALES_56051
PALES_56061	hypothetical protein	PALES_56061
PALES_56071	glycine dehydrogenase	gcvP1
PALES_56081	glycine cleavage system protein H	gcvH1
PALES_56091	glycine cleavage system aminomethyltransferase T	gcvT
PALES_56101	putative permease of ABC iron transporter	PALES_56101
PALES_56111	putative binding protein component of ABC iron transporter	PALES_56111
PALES_56121	putative transcriptional regulator	PALES_56121
PALES_56131	putative permease	PALES_56131
PALES_56141	hypothetical protein	PALES_56141
PALES_56151	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	PALES_56151
